i,j,haversine
974,17,673.850602324272
974,18,807.367999993766
974,19,535.354495664497
974,20,854.845035195654
974,21,69.6989547311506
974,22,297.956377534358
974,23,1581.95550247781
974,24,1630.19955258987
974,25,965.966172312871
974,26,1633.88423794597
974,27,1541.12637890687
974,28,45.3964478399551
974,29,623.026170186436
974,30,919.549481035852
975,1,1097.5048151758
975,2,655.164270744049
975,3,387.06849484341
975,4,588.48012654269
975,5,919.733763034955
975,6,576.186266629035
975,7,443.202977109314
975,8,1475.35199264971
975,9,604.811080105175
975,10,909.436499264964
975,11,545.379727710591
975,12,538.535880942265
975,13,626.603170992521
975,14,806.486582843964
975,15,340.765814782386
975,16,1342.71767990819
975,17,983.924864972203
975,18,910.255818479172
975,19,1059.852774566
975,20,1020.83153609458
975,21,1508.76615594717
975,22,1324.35843215783
975,23,697.984587813577
975,24,452.790708174927
975,25,604.597845002177
975,26,591.250800067723
975,27,358.325482999681
975,28,1540.84755897268
975,29,1052.87609755013
975,30,943.989115556971
976,1,1267.44082867836
976,2,856.691835539953
976,3,949.768883161994
976,4,1005.58613621291
976,5,770.384968156325
976,6,391.869270406584
976,7,207.923657453964
976,8,1486.54762255994
976,9,1177.53729251994
976,10,443.437282462276
976,11,394.220744949268
976,12,873.963037445351
976,13,703.364516864419
976,14,831.954355942623
976,15,428.441825919565
976,16,914.631111557724
976,17,428.738489613187
976,18,710.183297299037
976,19,552.417547865315
976,20,875.431570004448
976,21,1019.73063603592
976,22,805.404227510623
976,23,547.801854183948
976,24,542.926377213306
976,25,316.774731443223
976,26,563.151316460161
976,27,455.888120812534
976,28,1050.344620846
976,29,493.71971491337
976,30,352.463114719095
977,1,259.511735032521
977,2,1637.30359179419
977,3,767.222551264531
977,4,1482.50756606424
977,5,791.59058057218
977,6,921.808879569617
977,7,1277.18913637883
977,8,723.736703142108
977,9,792.071458746022
977,10,1231.0273167118
977,11,1471.88877933637
977,12,1492.93842431132
977,13,1615.60435727809
977,14,555.537265180301
977,15,871.41668496636
977,16,1383.78891334374
977,17,1416.92194486346
977,18,864.578215893914
977,19,1367.04825514877
977,20,792.378563265063
977,21,1617.18744692004
977,22,1554.93206496795
977,23,1647.9068666951
977,24,1433.55003797522
977,25,1013.25803950183
977,26,1562.99552024341
977,27,1323.98917068732
977,28,1643.72148221181
977,29,1469.00167678185
977,30,1569.79119006991
978,1,1197.05665897086
978,2,2630.93952662119
978,3,1704.69685851081
978,4,2399.91272150266
978,5,1839.33295265792
978,6,2034.44186490969
978,7,2376.62759314968
978,8,1351.14861225541
978,9,1592.96944179641
978,10,2320.60576400268
978,11,2555.20016221366
978,12,2459.37752406988
978,13,2649.68563391386
978,14,1636.43912710784
978,15,1977.86153356898
978,16,2374.67478219249
978,17,2513.08638482707
978,18,1920.26581923942
978,19,2443.0420656168
978,20,1801.98162603295
978,21,2605.58383295164
978,22,2594.28268713521
978,23,2723.4227639363
978,24,2485.19269587442
978,25,2125.59687485942
978,26,2623.51669391167
978,27,2387.2736569574
978,28,2626.76610014529
978,29,2559.77517449322
978,30,2681.98756742114
979,1,293.033416225921
979,2,1830.13706547584
979,3,945.673102666998
979,4,1666.22997563552
979,5,919.439765626462
979,6,1098.28415755757
979,7,1470.25877201366
979,8,676.847808960701
979,9,942.823403464405
979,10,1386.30545804692
979,11,1667.12463939471
979,12,1682.6649337474
979,13,1811.11079862864
979,14,701.927245724124
979,15,1063.18024435812
979,16,1491.39432893672
979,17,1577.01851610876
979,18,997.684564680713
979,19,1514.38321844164
979,20,900.182995725282
979,21,1725.79072500186
979,22,1684.58083352553
979,23,1843.56471717161
979,24,1629.53546874617
979,25,1189.06631015795
979,26,1759.08677260348
979,27,1520.08268530096
979,28,1750.4416267076
979,29,1625.50303594694
979,30,1744.89860655844
980,1,1781.97682877627
980,2,2453.77175813111
980,3,1663.24432936296
980,4,2143.65370201347
980,5,2333.65982923616
980,6,2338.77404795601
980,7,2485.73536904578
980,8,2145.52415066437
980,9,1449.61749629245
980,10,2705.71309126914
980,11,2584.92945845082
980,12,2264.35972137415
980,13,2546.06021955229
980,14,2087.27193400177
980,15,2175.60571941271
980,16,2933.59106167437
980,17,2866.11011417329
980,18,2398.82180470859
980,19,2857.71627328589
980,20,2347.27495395328
980,21,3164.49776481015
980,22,3077.29921931358
980,23,2710.50810885485
980,24,2441.76180780089
980,25,2423.55013932738
980,26,2582.47324601016
980,27,2385.09637980763
980,28,3192.35168231305
980,29,2928.50076957859
980,30,2936.29841248362
981,1,1102.00967920546
981,2,881.614926291577
981,3,166.846455232021
981,4,632.056513441349
981,5,1185.92264661726
981,6,946.833128196654
981,7,902.637325727306
981,8,1554.17291689083
981,9,183.151536748676
981,10,1317.35167651192
981,11,970.47449820969
981,12,699.839577483304
981,13,941.297560665639
981,14,993.109149184308
981,15,714.700336884272
981,16,1706.26409827168
981,17,1420.06458495609
981,18,1205.16958385475
981,19,1474.21896984095
981,20,1266.59701604574
981,21,1897.4179442926
981,22,1734.18526015911
981,23,1092.16628325429
981,24,823.704330819005
981,25,1002.3778927716
981,26,965.160481881221
981,27,769.177924008315
981,28,1929.33399700335
981,29,1488.83826942872
981,30,1403.18032868925
982,1,1260.32190282927
982,2,2864.17924950304
982,3,1945.56893878061
982,4,2661.70267034343
982,5,1877.79907017508
982,6,2138.9225261162
982,7,2532.83022049578
982,8,1271.12273308139
982,9,1868.45476021041
982,10,2377.36557598322
982,11,2729.86792431766
982,12,2703.19720913368
982,13,2861.51880240561
982,14,1710.89428467925
982,15,2125.04746472446
982,16,2352.86502460004
982,17,2574.15606296037
982,18,1960.11430584504
982,19,2481.94301341784
982,20,1819.53998971703
982,21,2574.50124552499
982,22,2597.76564766292
982,23,2905.51742371654
982,24,2685.13158898946
982,25,2227.12121571526
982,26,2817.65936069235
982,27,2578.64239130779
982,28,2591.8218762696
982,29,2612.63109713224
982,30,2774.45548041151
983,1,1378.30930206557
983,2,403.666101067794
983,3,523.037226434974
983,4,289.693524926222
983,5,1215.74241399264
983,6,851.520855835953
983,7,559.577504341397
983,8,1771.64582954379
983,9,676.042313826238
983,10,1145.54193030757
983,11,532.44996792129
983,12,249.245706471176
983,13,447.155436502303
983,14,1107.23530241284
983,15,628.659173724912
983,16,1600.74208564871
983,17,1182.72135121336
983,18,1201.15702729618
983,19,1284.80312258513
983,20,1318.56274847564
983,21,1747.66312262473
983,22,1547.73605639987
983,23,618.217352128557
983,24,351.854572440046
983,25,862.505600176559
983,26,485.30410055451
983,27,341.226499751733
983,28,1779.41095675745
983,29,1249.67185271151
983,30,1077.10794035747
984,1,1679.75732685058
984,2,2375.7179700266
984,3,1571.57787212499
984,4,2069.06677919216
984,5,2231.0932736054
984,6,2238.97753607266
984,7,2392.62502668973
984,8,2046.19836965307
984,9,1360.66866096137
984,10,2604.98115636915
984,11,2495.74433334291
984,12,2186.33421825769
984,13,2463.87097617866
984,14,1984.78377106808
984,15,2078.09900687528
984,16,2830.94936114804
984,17,2766.31371448394
984,18,2296.41898289858
984,19,2756.66051843798
984,20,2244.51897995749
984,21,3061.93364448614
984,22,2975.42328044087
984,23,2623.98583491502
984,24,2355.63274308163
984,25,2324.12343125447
984,26,2496.89536653157
984,27,2296.54934177863
984,28,3089.75580964838
984,29,2828.45342241682
984,30,2839.32120251416
985,1,1356.03528049039
985,2,2060.99594782057
985,3,1819.74774723276
985,4,2170.60890661722
985,5,825.419060609485
985,6,1054.33570701153
985,7,1405.02769009702
985,8,1145.3195167545
985,9,2014.44229965459
985,10,764.284247703001
985,11,1595.50518466093
985,12,2058.72501131573
985,13,1908.03961764256
985,14,1067.52616614786
985,15,1293.7098628172
985,16,293.179792658486
985,17,821.455297817325
985,18,783.849386111378
985,19,664.733567081042
985,20,786.063542303118
985,21,274.045323434056
985,22,479.552301556905
985,23,1726.59513192648
985,24,1745.60803697538
985,25,1030.17946626851
985,26,1765.09345477617
985,27,1647.49598695153
985,28,265.095307649219
985,29,782.480080678923
985,30,1088.89981477606
986,1,707.652790824821
986,2,1238.51245352592
986,3,801.513936919739
986,4,1245.29806488955
986,5,260.628991594458
986,6,181.069784855569
986,7,657.958647952942
986,8,923.696338130628
986,9,1000.24152806444
986,10,466.157703014219
986,11,887.05935660245
986,12,1171.18469533501
986,13,1138.56118777896
986,14,260.994434684286
986,15,328.601013391515
986,16,754.293009499593
986,17,645.456450085376
986,18,251.846466572685
986,19,613.936506397837
986,20,366.239578103683
986,21,962.656944633581
986,22,839.030529190047
986,23,1066.39313169912
986,24,944.475891865927
986,25,261.971281564768
986,26,1031.00211436715
986,27,824.621088724739
986,28,993.610049652734
986,29,700.187689662327
986,30,808.54844596988
987,1,488.55631195205
987,2,1919.21812366447
987,3,1005.90818902645
987,4,1727.29684869412
987,5,1112.21291294736
987,6,1268.280923497
987,7,1611.6531405403
987,8,836.216567573905
987,9,957.799698580534
987,10,1571.10700331397
987,11,1797.53931643697
987,12,1760.75294781815
987,13,1916.71941472063
987,14,888.808616334611
987,15,1209.95398491595
987,16,1687.14870264573
987,17,1759.47280574508
987,18,1189.49854439274
987,19,1702.69340846313
987,20,1095.57524778435
987,21,1921.55529604629
987,22,1877.95742711451
987,23,1969.84558489998
987,24,1742.51047141538
987,25,1359.71641339618
987,26,1877.00960874193
987,27,1638.48187424688
987,28,1946.271783189
987,29,1809.91234981068
987,30,1916.26489687428
988,1,649.982654504567
988,2,1976.29016870017
988,3,1402.40752186927
988,4,1966.05351492191
988,5,485.297108661589
988,6,892.497868392127
988,7,1376.22867616736
988,8,383.297960028523
988,9,1540.11161106889
988,10,898.320766517059
988,11,1605.50545723719
988,12,1903.66584367263
988,13,1873.00352120221
988,14,583.501508826772
988,15,1062.28496151417
988,16,712.350873820442
988,17,1079.15335115935
988,18,534.632826492274
988,19,940.303259850778
988,20,376.233685614824
988,21,924.048509130356
988,22,979.603361479104
988,23,1778.959829097
988,24,1680.15524672429
988,25,938.670685898995
988,26,1758.73363410448
988,27,1560.98813493505
988,28,939.732873459732
988,29,1091.78071550769
988,30,1345.08500981298
989,1,785.713936097177
989,2,1667.91236221881
989,3,1249.54502773294
989,4,1705.49286163261
989,5,229.217272887985
989,6,574.37226450982
989,7,1035.47035099994
989,8,727.90294653285
989,9,1429.75345862233
989,10,509.143843180899
989,11,1260.01695103558
989,12,1620.83194572917
989,13,1546.24521023786
989,14,463.39546681743
989,15,788.144014197454
989,16,415.18775077214
989,17,689.508105828694
989,18,216.42507262883
989,19,555.01806977155
989,20,182.991529815289
989,21,649.474038348275
989,22,636.979832402928
989,23,1426.07688114442
989,24,1359.3777325137
989,25,596.596448526893
989,26,1421.14407038518
989,27,1244.53461959932
989,28,674.02189076889
989,29,704.5274618036
989,30,955.797540236587
990,1,867.594067020507
990,2,1597.80947034592
990,3,693.901870509182
990,4,1341.92006334239
990,5,1322.69636449621
990,6,1302.3585412225
990,7,1484.44664850877
990,8,1317.05832433468
990,9,535.528807587709
990,10,1670.10033419255
990,11,1615.51326743968
990,12,1417.17470886177
990,13,1644.32097125621
990,14,1075.40695655204
990,15,1146.4484752241
990,16,1922.53759828675
990,17,1829.70060786709
990,18,1381.40519792563
990,19,1823.12465419209
990,20,1351.9666154313
990,21,2149.02534670286
990,22,2048.310974726
990,23,1763.28968625883
990,24,1503.60660634377
990,25,1387.53668312405
990,26,1646.51441154859
990,27,1424.9217234184
990,28,2178.06970671391
990,29,1892.02525283523
990,30,1908.42393115771
991,1,1770.93344847745
991,2,112.893602603147
991,3,906.117912120961
991,4,241.937938422268
991,5,1552.06080541146
991,6,1159.2019159426
991,7,742.149302786164
991,8,2151.50437793461
991,9,1023.55785582029
991,10,1382.37014628231
991,11,583.812992151159
991,12,148.400071716501
991,13,293.835641070094
991,14,1474.64202475065
991,15,966.804396643863
991,16,1853.69709789546
991,17,1367.41392887042
991,18,1524.67659821879
991,19,1498.91233650382
991,20,1659.05423219621
991,21,1965.8760044092
991,22,1748.47914982957
991,23,544.365925559736
991,24,403.888833104113
991,25,1145.90759884988
991,26,433.720214499083
991,27,499.904637346188
991,28,1996.28435153444
991,29,1427.43736954885
991,30,1187.08352335624
992,1,163.604425937257
992,2,1617.17907508928
992,3,863.59745385485
992,4,1523.1002917931
992,5,496.940401844679
992,6,717.629348417807
992,7,1147.60852553483
992,8,532.952936172687
992,9,961.918067398243
992,10,970.985154424475
992,11,1364.38979306126
992,12,1500.13951045813
992,13,1561.15394236518
992,14,289.24698138991
992,15,745.472462725195
992,16,1077.02230724687
992,17,1164.63688540106
992,18,575.256515151378
992,19,1094.22397307422
992,20,484.088055151612
992,21,1311.17905361427
992,22,1262.42889071398
992,23,1545.85366441159
992,24,1368.45969968447
992,25,804.461360174047
992,26,1482.50197551621
992,27,1250.33612846303
992,28,1336.93258179593
992,29,1210.02212263379
992,30,1351.42319684151
993,1,398.828264969715
993,2,1479.95734664007
993,3,845.705787571552
993,4,1430.21841137048
993,5,274.616519613182
993,6,495.384787659799
993,7,953.495387928777
993,8,638.573858490378
993,9,993.978859567858
993,10,732.336459406554
993,11,1178.15381841745
993,12,1384.13608732362
993,13,1402.93848634325
993,14,55.0429441993808
993,15,571.172166385867
993,16,873.194128747231
993,17,925.808957927494
993,18,346.613545274148
993,19,857.98254913628
993,20,296.362795627946
993,21,1104.61201735155
993,22,1037.05817420063
993,23,1359.6263117669
993,24,1207.71830205554
993,25,577.811408486051
993,26,1309.82774139287
993,27,1087.30895028713
993,28,1132.14709396831
993,29,971.466393496696
993,30,1116.82715072957
994,1,697.607876980898
994,2,1596.9658574807
994,3,672.201037786972
994,4,1366.53350806283
994,5,1172.14484144521
994,6,1185.41901778963
994,7,1413.78186946073
994,8,1148.05659183036
994,9,565.031180161434
994,10,1543.62976123654
994,11,1563.85209672806
994,12,1423.90766834725
994,13,1624.75310227786
994,14,924.709370333356
994,15,1051.2058891507
994,16,1772.963816167
994,17,1710.91934133406
994,18,1234.45770075417
994,19,1693.57572505
994,20,1195.29888786416
994,21,2001.81199087744
994,22,1910.56848387121
994,23,1721.29657977292
994,24,1470.27590046128
994,25,1273.45158827506
994,26,1611.71226378217
994,27,1381.6371833075
994,28,2030.27834016649
994,29,1771.11889451455
994,30,1808.98133304524
995,1,918.227874783738
995,2,1702.48313865738
995,3,803.379203576508
995,4,1440.9465645789
995,5,1407.3540291594
995,6,1404.23537597119
995,7,1594.50909627514
995,8,1352.77255909399
995,9,638.218804648851
995,10,1768.84314156375
995,11,1725.90453829404
995,12,1520.54023289639
995,13,1752.11410999329
995,14,1159.8513074862
995,15,1253.42638220573
995,16,2008.11807874294
995,17,1931.37363391264
995,18,1468.85588449267
995,19,1920.64449958872
995,20,1430.9288631602
995,21,2236.48105451167
995,22,2141.85381818257
995,23,1873.25004200072
995,24,1613.03971450722
995,25,1490.37450929262
995,26,1755.99711362865
995,27,1535.0600563783
995,28,2265.09189417791
995,29,1993.00010490958
995,30,2015.16923936769
996,1,1507.47655486716
996,2,2077.50289576459
996,3,1910.80802899916
996,4,2211.32341963866
996,5,946.266887011869
996,6,1124.51569687524
996,7,1427.60081842331
996,8,1314.29067581457
996,9,2113.61921072091
996,10,795.479443754994
996,11,1602.2793940324
996,12,2090.72359432436
996,13,1916.6379653773
996,14,1192.78431924943
996,15,1364.17469780373
996,16,359.265563472468
996,17,811.154559846287
996,18,894.76133806004
996,19,669.803436859462
996,20,920.580689743904
996,21,207.647659524281
996,22,435.833826228618
996,23,1719.70103657915
996,24,1765.00985043822
996,25,1087.58845745604
996,26,1770.68059494381
996,27,1674.34878640196
996,28,181.194394688813
996,29,760.914794717519
996,30,1057.18621113043
997,1,1092.96620093084
997,2,758.153349929373
997,3,650.103795059531
997,4,811.812530986005
997,5,737.566056263166
997,6,338.39967129524
997,7,220.117971676647
997,8,1392.48829180063
997,9,877.864195183505
997,10,616.086143433133
997,11,426.562973342771
997,12,711.634658663127
997,13,654.470706118597
997,14,705.342637579799
997,15,192.672006921056
997,16,1068.37895598178
997,17,678.396031888032
997,18,704.92554131589
997,19,761.198671783862
997,20,846.093992863044
997,21,1218.62916878154
997,22,1025.82498240682
997,23,608.030032267292
997,24,460.089827345425
997,25,332.676459338029
997,26,553.27760877716
997,27,340.272304490953
997,28,1250.54674553886
997,29,747.287918714348
997,30,652.00882635612
998,1,157.652426911983
998,2,1704.74705304333
998,3,856.401685751546
998,4,1564.2513731267
998,5,746.424595864538
998,6,923.910256490349
998,7,1309.86871405005
998,8,616.234530734098
998,9,894.383308384043
998,10,1209.10108404669
998,11,1512.96834604107
998,12,1566.82119812946
998,13,1673.50684490087
998,14,524.916156439667
998,15,901.503813295721
998,16,1326.62798737869
998,17,1399.69284741195
998,18,823.533016265973
998,19,1338.0395384729
998,20,733.762666586393
998,21,1560.93328069715
998,22,1512.28521490915
998,23,1691.48354243792
998,24,1487.55973190882
998,25,1014.30154938235
998,26,1612.97828065922
998,27,1374.85605596087
998,28,1586.3889015476
998,29,1448.27596071055
998,30,1569.42113984977
999,1,756.631232478538
999,2,1313.2410788788
999,3,924.448799368668
999,4,1342.56077433963
999,5,191.614826619829
999,6,218.918382852833
999,7,700.954017505204
999,8,907.90169008845
999,9,1123.89839796484
999,10,377.0978771209
999,11,930.392844548659
999,12,1259.30568817591
999,13,1200.83552944457
999,14,308.473849381581
999,15,425.694072504695
999,16,630.690252468379
999,17,568.242620148439
999,18,149.903933437688
999,19,513.599463991561
999,20,299.76354508592
999,21,840.678010282811
999,22,725.032496757295
999,23,1105.0285825212
999,24,1009.8970340696
999,25,266.486236377194
999,26,1083.77597063325
999,27,892.372548460119
999,28,871.440183954981
999,29,616.141674535436
999,30,765.381784228052
1000,1,833.814996535885
1000,2,924.759759139544
1000,3,270.52648682876
1000,4,812.295317167865
1000,5,770.465104400451
1000,6,531.553394215495
1000,7,632.274980918971
1000,8,1235.84292525132
1000,9,488.581515837008
1000,10,909.574141722234
1000,11,787.70797852388
1000,12,792.928048580465
1000,13,900.212008798094
1000,14,602.182678836426
1000,15,316.009788732257
1000,16,1283.01545921311
1000,17,1032.53200698477
1000,18,784.101012892917
1000,19,1067.89661658553
1000,20,858.005042583984
1000,21,1477.76208194543
1000,22,1322.94964158072
1000,23,953.737965906127
1000,24,722.136134952912
1000,25,596.789410457684
1000,26,856.659027499304
1000,27,618.646792209774
1000,28,1509.53565519578
1000,29,1099.88660646628
1000,30,1065.92360081549
1001,1,205.565208373644
1001,2,1952.64469071041
1001,3,1155.5764122654
1001,4,1843.71945718839
1001,5,737.565409723214
1001,6,1036.81796634003
1001,7,1483.26056116785
1001,8,309.930403599821
1001,9,1212.11508829341
1001,10,1238.88309538739
1001,11,1702.21642985266
1001,12,1829.9587257467
1001,13,1900.10128651976
1001,14,596.536569915171
1001,15,1083.90439261357
1001,16,1236.63673220805
1001,17,1435.98972604542
1001,18,819.767387461906
1001,19,1340.83947431562
1001,20,679.424768603939
1001,21,1466.77599789441
1001,22,1465.5958150377
1001,23,1883.84562694797
1001,24,1707.70749007144
1001,25,1118.97327964397
1001,26,1821.86461870265
1001,27,1589.72721910032
1001,28,1487.7988376795
1001,29,1472.53084848446
1001,30,1649.29263585542
1002,1,1188.66912340951
1002,2,1256.89835183143
1002,3,519.099649734019
1002,4,959.732674037311
1002,5,1464.94461038809
1002,6,1307.79578554399
1002,7,1327.0534351752
1002,8,1659.09781186355
1002,9,291.862358986685
1002,10,1687.73870046693
1002,11,1396.90297934285
1002,12,1067.8553478157
1002,13,1343.47056402008
1002,14,1236.67189171593
1002,15,1094.08752799846
1002,16,2033.10677022969
1002,17,1810.70983615215
1002,18,1502.4968017828
1002,19,1846.18716558815
1002,20,1525.29968032907
1002,21,2240.83674084252
1002,22,2098.08347247388
1002,23,1512.38309620249
1002,24,1243.22571804337
1002,25,1376.17188651557
1002,26,1382.49448967005
1002,27,1195.26136319689
1002,28,2272.08744312417
1002,29,1878.48529268313
1002,30,1818.36331772981
1003,1,546.684278916421
1003,2,1893.07429959465
1003,3,972.690612995258
1003,4,1690.35370392022
1003,5,1155.74910363371
1003,6,1288.45198286857
1003,7,1612.14852014929
1003,8,913.100779901942
1003,9,908.664567339978
1003,10,1603.1793008015
1003,11,1791.4190890443
1003,12,1730.45006222995
1003,13,1897.96819957722
1003,14,925.534101323642
1003,15,1215.36890931454
1003,16,1738.21912472417
1003,17,1788.77799244388
1003,18,1231.24573702067
1003,19,1738.54124105485
1003,20,1145.41907360952
1003,21,1972.55558874001
1003,22,1921.37163238436
1003,23,1961.09772681221
1003,24,1727.75300365024
1003,25,1380.00344598301
1003,26,1864.26725939044
1003,27,1626.72513884127
1003,28,1997.90959638039
1003,29,1841.12900676938
1003,30,1935.61896353378
1004,1,294.629169651756
1004,2,1954.23927679252
1004,3,1216.32762144882
1004,4,1874.44141734325
1004,5,625.973565376392
1004,6,970.939735176729
1004,7,1439.69329433754
1004,8,180.6679899713
1004,9,1301.34543259588
1004,10,1126.04129173039
1004,11,1665.02100642267
1004,12,1845.54342645991
1004,13,1885.89453128971
1004,14,539.736646196157
1004,15,1056.02249977008
1004,16,1079.05172771067
1004,17,1322.33562588527
1004,18,705.812733185364
1004,19,1214.55320330598
1004,20,550.536141670301
1004,21,1306.02904699663
1004,22,1319.20193409332
1004,23,1846.41587778871
1004,24,1691.107398106
1004,25,1045.79573137127
1004,26,1796.06088581882
1004,27,1571.10872059099
1004,28,1325.75694834725
1004,29,1353.12222896153
1004,30,1552.52820348859
1005,1,564.286282777904
1005,2,1228.44982311681
1005,3,388.430724021525
1005,4,1081.74002194546
1005,5,731.72168125354
1005,6,665.250555796725
1005,7,914.046124735491
1005,8,1008.8141862266
1005,9,495.934974660621
1005,10,1033.10681035623
1005,11,1089.39875647058
1005,12,1085.11690413699
1005,13,1211.09033132424
1005,14,498.908362947059
1005,15,531.393139625753
1005,16,1316.40891541519
1005,17,1192.46081673156
1005,18,776.477725575779
1005,19,1187.20855667167
1005,20,787.713705498722
1005,21,1534.98271753116
1005,22,1418.66220722576
1005,23,1259.92948559253
1005,24,1033.19586252087
1005,25,751.650950151269
1005,26,1166.67350452289
1005,27,928.009619783731
1005,28,1565.19436443821
1005,29,1254.44301843305
1005,30,1285.40833460241
1006,1,1899.36760806175
1006,2,2924.66175736417
1006,3,2058.31907586149
1006,4,2633.24330820865
1006,5,2519.8836183075
1006,6,2616.35190603606
1006,7,2851.4431394674
1006,8,2157.86308854318
1006,9,1871.53352452277
1006,10,2955.1350633505
1006,11,2984.38077901271
1006,12,2736.96230134909
1006,13,2993.74092607144
1006,14,2286.83771966378
1006,15,2495.02014017827
1006,16,3099.36204482955
1006,17,3133.99991734889
1006,18,2594.87301076328
1006,19,3095.98304411633
1006,20,2507.6357020044
1006,21,3333.76159766588
1006,22,3285.25481997476
1006,23,3128.72387957157
1006,24,2865.47077112013
1006,25,2706.49638075977
1006,26,3008.46751472916
1006,27,2791.95863966842
1006,28,3358.36727409585
1006,29,3190.16805460659
1006,30,3250.38737047637
1007,1,1123.635763073
1007,2,1724.9499575803
1007,3,876.082574012137
1007,4,1439.45254036238
1007,5,1589.49818066861
1007,6,1552.43592936881
1007,7,1694.10373870101
1007,8,1560.57153147319
1007,9,674.810766763668
1007,10,1925.04790731011
1007,11,1803.92669630152
1007,12,1537.77268988148
1007,13,1794.82415937632
1007,14,1342.40451938351
1007,15,1381.84668865801
1007,16,2188.78895469138
1007,17,2078.91914127474
1007,18,1647.14996131627
1007,19,2079.67271287973
1007,20,1619.62913150619
1007,21,2414.37550040339
1007,22,2309.32632830586
1007,23,1939.14596125411
1007,24,1672.87422458078
1007,25,1635.16163934423
1007,26,1815.42334054149
1007,27,1606.75548636794
1007,28,2443.62189455796
1007,29,2142.60411933566
1007,30,2141.79248976322
1008,1,1220.00810377593
1008,2,2034.17717354266
1008,3,1731.0399357983
1008,4,2122.71228008482
1008,5,719.343272540382
1008,6,990.807935885161
1008,7,1378.15954419943
1008,8,999.432358776548
1008,9,1918.19823841975
1008,10,743.467981728113
1008,11,1580.22792518243
1008,12,2018.75405469484
1008,13,1888.84182865167
1008,14,954.398049091776
1008,15,1226.5606019158
1008,16,285.958688655892
1008,17,834.34341537392
1008,18,688.099699230668
1008,19,671.197299096707
1008,20,667.666577327443
1008,21,371.479941040758
1008,22,537.365540928047
1008,23,1721.8735084708
1008,24,1718.30954674854
1008,25,978.521175786952
1008,26,1749.43983668775
1008,27,1614.59521031083
1008,28,372.951950015713
1008,29,806.114229021993
1008,30,1112.92462554024
1009,1,1258.36429142311
1009,2,1272.46889079453
1009,3,576.682914179597
1009,4,966.955410044803
1009,5,1534.54257901964
1009,6,1370.90836170187
1009,7,1374.25755168633
1009,8,1728.62578445203
1009,9,352.425940502231
1009,10,1750.26279862433
1009,11,1435.01548071289
1009,12,1083.04985021431
1009,13,1367.30216370234
1009,14,1307.18415540821
1009,15,1154.09530929279
1009,16,2100.51766609946
1009,17,1870.00460853089
1009,18,1571.26342502706
1009,19,1908.66387038618
1009,20,1595.69269015561
1009,21,2306.98466252479
1009,22,2161.87314789488
1009,23,1544.47549883886
1009,24,1275.58756659853
1009,25,1437.72842516582
1009,26,1413.12212681442
1009,27,1233.2322440768
1009,28,2338.31839149454
1009,29,1938.03808816833
1009,30,1870.88181086069
1010,1,463.09762649175
1010,2,1955.41367542834
1010,3,1298.61845941362
1010,4,1911.28854115986
1010,5,519.039834112404
1010,6,909.040343048711
1010,7,1393.13829527622
1010,8,215.962981451262
1010,9,1413.44879046529
1010,10,995.525699773208
1010,11,1622.58975819197
1010,12,1864.73944624372
1010,13,1868.73172805353
1010,14,523.107784817763
1010,15,1039.4068843207
1010,16,886.980581952018
1010,17,1187.13573110541
1010,18,589.322237965136
1010,19,1063.93038684299
1010,20,421.611430485985
1010,21,1108.53019440711
1010,22,1140.2413097699
1010,23,1801.306583928
1010,24,1673.57453232787
1010,25,971.381848212757
1010,26,1765.85361369928
1010,27,1552.99277667364
1010,28,1126.57089655626
1010,29,1209.79896428923
1010,30,1436.3071486782
1011,1,1216.49167844305
1011,2,1807.84395908714
1011,3,1585.73658894363
1011,4,1916.6784524787
1011,5,625.675751460069
1011,6,806.787033409015
1011,7,1151.52942861686
1011,8,1091.8102173129
1011,9,1787.17406248022
1011,10,510.929087030455
1011,11,1345.03855963559
1011,12,1804.35781542611
1011,13,1656.59807092258
1011,14,873.169290666915
1011,15,1046.78771611546
1011,16,38.8914324379106
1011,17,584.559937890541
1011,18,569.984918592905
1011,19,422.597017077522
1011,20,612.088463926827
1011,21,220.676476226126
1011,22,301.607533807643
1011,23,1480.52334146452
1011,24,1492.23872123867
1011,25,778.145666007069
1011,26,1514.64404197345
1011,27,1393.37562665858
1011,28,243.06912218901
1011,29,554.696719477671
1011,30,861.730553497842
1012,1,1320.26554452004
1012,2,2275.80376262717
1012,3,1395.25423357276
1012,4,1995.45053695459
1012,5,1907.09025251023
1012,6,1967.39427438236
1012,7,2187.12865110233
1012,8,1659.31473388037
1012,9,1214.90607145912
1012,10,2317.18154864161
1012,11,2319.99635282961
1012,12,2089.96557470106
1012,13,2336.84365585477
1012,14,1665.75064443901
1012,15,1835.50729220526
1012,16,2500.55666090344
1012,17,2490.25829085658
1012,18,1977.75301457335
1012,19,2462.92058449832
1012,20,1908.41820682273
1012,21,2734.06547977058
1012,22,2666.01217518868
1012,23,2465.82995342619
1012,24,2203.86252037159
1012,25,2056.39060778781
1012,26,2346.90050927594
1012,27,2128.34479126297
1012,28,2760.52164376613
1012,29,2548.74274563392
1012,30,2594.14693696467
1013,1,1050.74085847629
1013,2,1042.48513389838
1013,3,909.038997454135
1013,4,1135.16444973019
1013,5,526.202276729987
1013,6,172.962535301856
1013,7,393.430538785607
1013,8,1244.7070773219
1013,9,1133.76160377472
1013,10,288.737179842285
1013,11,615.044465487356
1013,12,1024.43138510086
