id,latitud,longitud
13908,-34.5724760843006,-58.3947848524995
13909,-34.5920193517353,-58.3907424211944
13910,-34.5960535455743,-58.4114850571568
13911,-34.5766591308702,-58.3927573736253
13912,-34.5860497091,-58.4015558290418
13913,-34.5888677868187,-58.3936950246883
13914,-34.5735335866359,-58.3941525335154
13915,-34.588027945214,-58.3964652164814
13916,-34.5925461694753,-58.3987921613185
13917,-34.5962026110189,-58.3918285680833
13918,-34.5960150189941,-58.3890227613009
13919,-34.5821127549544,-58.3945353311308
13920,-34.5886203070405,-58.4020093172528
13921,-34.5864384024849,-58.4065263898884
13922,-34.5884413314078,-58.3983813001747
13923,-34.5844099450751,-58.4016951484158
13924,-34.5976459428177,-58.4115987260064
13925,-34.5988345333874,-58.3968248034004
13926,-34.5726735772852,-58.3843546508609
13927,-34.5964447484185,-58.4073694742643
13928,-34.583865439217,-58.3922752996519
13929,-34.5923893584636,-58.3981241826132
13930,-34.5942275256878,-58.3896720317356
13931,-34.5734233050326,-58.3952161793586
13932,-34.5747860946508,-58.3970577396571
13933,-34.5900430734321,-58.396622550648
13934,-34.59044484108,-58.4063439138627
13935,-34.5940585124124,-58.398559240211
13936,-34.592184698345,-58.3888204618881
13937,-34.5851727718557,-58.4035636793261
13938,-34.5921378181265,-58.3916692276948
13939,-34.5975787217129,-58.4004028169915
13940,-34.5991102930839,-58.401750770029
13941,-34.5977898762372,-58.4042672613
13942,-34.5739559785487,-58.4005679239478
13943,-34.5791832349252,-58.392373015816
13944,-34.5856027069979,-58.4045406797321
13945,-34.5929840696167,-58.4114644367995
13946,-34.5895889600486,-58.3945508889125
13947,-34.5859119114748,-58.4067343605315
13948,-34.5895540068593,-58.4097769764731
13949,-34.5887546445281,-58.3862089031655
13950,-34.5990237327135,-58.3967074018385
13951,-34.5859552033351,-58.3963790813372
13952,-34.5839989073288,-58.4013699130127
13953,-34.5972357716029,-58.4110063481914
13954,-34.5977006473397,-58.4142028892041
13955,-34.5817700129297,-58.3982013552451
13956,-34.5952258488571,-58.400684220802
13957,-34.5886552087736,-58.4061903301369
13958,-34.5954464047767,-58.4147658335408
13959,-34.5767286182733,-58.3844935079284
13960,-34.5961962887211,-58.4146296970101
13961,-34.5859942181545,-58.3910061391432
13962,-34.588794147854,-58.3920965305078
13963,-34.5919916714984,-58.4118987910708
13964,-34.582659258966,-58.3950758570247
13965,-34.5899908156942,-58.4046982848201
13966,-34.5931250067381,-58.3962113098244
13967,-34.585692420549,-58.3960626846842
13968,-34.5874815139177,-58.40774868532
13969,-34.5890581343496,-58.385791687949
13970,-34.5827773690394,-58.3931280781728
13971,-34.5958273599652,-58.3894942917258
13972,-34.5950066772575,-58.3987339745048
13973,-34.5946902346936,-58.3956923738242
13974,-34.5931429966793,-58.39969011055
13975,-34.5844524748055,-58.402571927412
13976,-34.5922982015349,-58.3962690729593
13977,-34.5972641592598,-58.3898658987228
13978,-34.5951265781442,-58.3961563869229
13979,-34.579737151528,-58.3932841852837
13980,-34.5780697208512,-58.3922095943522
13981,-34.5965973389631,-58.4041451140207
13982,-34.5878346175547,-58.4039036530007
13983,-34.5846588779649,-58.403606666779
13984,-34.5733280610415,-58.3843923371524
13985,-34.5897070420067,-58.3937614766727
13986,-34.5860202117554,-58.4019646397272
13987,-34.5845728611063,-58.3973474425434
13988,-34.5771417447902,-58.3908709288853
13989,-34.5839381608732,-58.3955906697787
13990,-34.5809722650601,-58.3945183540466
13991,-34.5820545008126,-58.3972507080361
13992,-34.5941120121191,-58.3937724035093
13993,-34.5715994129024,-58.3861195904867
13994,-34.5947159877637,-58.4080641681815
13995,-34.5853752516231,-58.3860158888691
13996,-34.5894526223826,-58.3891347013441
13997,-34.5796008141429,-58.3939861178379
13998,-34.5917402617915,-58.4040587833442
13999,-34.5764576795021,-58.3846479436244
14000,-34.5772516733558,-58.3936575249552
14001,-34.5959114954123,-58.402425254692
14002,-34.5969322612031,-58.4149774901674
14003,-34.5984984172191,-58.3952942730628
14004,-34.5822415059819,-58.3965140568692
14005,-34.5937332204019,-58.392812913567
14006,-34.5721732538138,-58.3870663630939
14007,-34.5762329693089,-58.3894045091228
14008,-34.5990887025542,-58.3957292655549
14009,-34.591997711711,-58.4091164745671
14010,-34.5968163748277,-58.4021997046008
14011,-34.5893309994202,-58.3991228771572
14012,-34.5929758929341,-58.4002981795213
14013,-34.5776691606288,-58.3853681901412
14014,-34.5764527059422,-58.3962745645158
14015,-34.583747960185,-58.3915404327155
14016,-34.5856815188881,-58.3874478157207
14017,-34.5906448873447,-58.4023404529219
14018,-34.5974731567512,-58.4064511437981
14019,-34.5896570303034,-58.402029179041
14020,-34.5716981206744,-58.3879630326034
14021,-34.5825411833978,-58.3945940474342
14022,-34.5857575007228,-58.3941336117647
14023,-34.5757475846926,-58.3942563273637
14024,-34.5746107963187,-58.3902500451975
14025,-34.5946957057454,-58.4126219000082
14026,-34.5873914577836,-58.3851430403886
14027,-34.5868571375932,-58.4035280212978
14028,-34.5949076109727,-58.4091829270013
14029,-34.5749518027659,-58.4013301560157
14030,-34.5746544508133,-58.396308626685
14031,-34.5917070993625,-58.407138736732
14032,-34.5927219371832,-58.3970126289665
14033,-34.5957578439884,-58.3971554984895
14034,-34.5855237059346,-58.4022994930304
14035,-34.576925470517,-58.3864026411083
14036,-34.581960046764,-58.3930452792451
14037,-34.5773229053879,-58.3832559906609
14038,-34.5859422248922,-58.3932525019202
14039,-34.5948323939269,-58.3917534013721
14040,-34.5853688955099,-58.3883635918559
14041,-34.597134127094,-58.4080754315827
14042,-34.593507196423,-58.3953409404946
14043,-34.5846312168141,-58.399245808503
14044,-34.5763434976526,-58.3999193454882
14045,-34.5938573221085,-58.393424222039
14046,-34.5855856696401,-58.3974520039141
14047,-34.5822573522983,-58.3958089584021
14048,-34.575418531422,-58.3955288572404
14049,-34.5714265519135,-58.3836161693782
14050,-34.5718264106043,-58.3957694639894
14051,-34.588648883713,-58.3895188362171
14052,-34.5861150437987,-58.4049948819868
14053,-34.5781136512003,-58.3876387060503
14054,-34.5950263052036,-58.3976601558832
14055,-34.5773190025447,-58.3898036185422
14056,-34.5960678890398,-58.3897905670438
14057,-34.5878348890254,-58.4041990577215
14058,-34.585581890866,-58.3872143685288
14059,-34.5818688293969,-58.3953551678144
14060,-34.5885956731206,-58.3873725305788
14061,-34.5928440510498,-58.4026861179966
14062,-34.5877031475466,-58.3971617383542
14063,-34.5911481297892,-58.4065695845466
14064,-34.5922536473046,-58.3903416282052
14065,-34.5839111688497,-58.4020465193899
14066,-34.5964851701803,-58.3895381201202
14067,-34.595881910838,-58.394976995727
14068,-34.5773470405577,-58.3944481502764
14069,-34.5891296390375,-58.4021746637488
14070,-34.5920733780943,-58.4123365728309
14071,-34.5764404491288,-58.3935247184567
14072,-34.5992116797654,-58.3977419101568
14073,-34.5970510193495,-58.4154415322113
14074,-34.5948681656324,-58.4027498540839
14075,-34.5950605577358,-58.4035671920139
14076,-34.5825521958948,-58.3917540614565
14077,-34.5949994748782,-58.3909838735592
14078,-34.586131795956,-58.3859260322792
14079,-34.5733818632283,-58.395975791916
14080,-34.5956833008053,-58.3950061763826
14081,-34.5858176998569,-58.3995234775529
14082,-34.5949708104981,-58.4080169690589
14083,-34.5946961573469,-58.4095184973855
14084,-34.5951337022897,-58.3917722569647
14085,-34.5876326613851,-58.3855528771026
14086,-34.5785253023463,-58.3948252991061
14087,-34.595441543297,-58.3895912918823
14088,-34.5863728492806,-58.4050280728558
14089,-34.5980809560098,-58.3983382843764
14090,-34.5891374870283,-58.4071556393607
14091,-34.572515384293,-58.3838338269296
14092,-34.5862695530418,-58.3915889653472
14093,-34.5920812379842,-58.4011473232387
14094,-34.5875348244995,-58.3898946877695
14095,-34.5970322307206,-58.4048110415244
14096,-34.5971335248972,-58.3922741485804
14097,-34.5817826715407,-58.396206206307
14098,-34.5718290611579,-58.3865661408209
14099,-34.5923683679303,-58.4127549895081
14100,-34.5866713697263,-58.4083003360935
14101,-34.592504536917,-58.4057201244598
14102,-34.5830572011194,-58.3889249075695
14103,-34.5839027097157,-58.3932951096706
14104,-34.5865585663166,-58.3853343132257
14105,-34.578971030206,-58.3930997828738
14106,-34.5868217016335,-58.4066826278713
14107,-34.5745119863042,-58.3994006351257
14108,-34.5719451493099,-58.3980583850741
14109,-34.5774466878144,-58.3941974674412
14110,-34.595076245864,-58.4114493290772
14111,-34.5909787145178,-58.3997211003644
14112,-34.5940583438558,-58.4054124918409
14113,-34.5946053421061,-58.3910561789497
14114,-34.5924158120965,-58.4106221215649
14115,-34.5829851217588,-58.3934838708252
14116,-34.5915525996356,-58.4092007257709
14117,-34.5942011710818,-58.4070608698563
14118,-34.5920464336361,-58.4070118626862
14119,-34.582846122517,-58.3908538412143
14120,-34.5845669695022,-58.3903041509257
14121,-34.5874166354824,-58.3840076565651
14122,-34.5728885604712,-58.3870803472761
14123,-34.5937477286045,-58.4119131383674
14124,-34.5813171174781,-58.3966686054651
14125,-34.5930855723944,-58.4023603741287
14126,-34.5869536067004,-58.4021845957929
14127,-34.593740722815,-58.3874515231926
14128,-34.5885117940734,-58.3859942190548
14129,-34.5859121509742,-58.4008701837292
14130,-34.571368675802,-58.3878795489025
14131,-34.5891788217145,-58.3869950265459
14132,-34.5941137436569,-58.3930804414192
14133,-34.5895571626506,-58.3988985733894
14134,-34.5930320806718,-58.3941486054874
14135,-34.5737520472608,-58.3974447844942
14136,-34.5757372980009,-58.38791760491
14137,-34.5863372074769,-58.3936588381907
14138,-34.587779431771,-58.3938400917495
14139,-34.5765384397503,-58.3935547435493
14140,-34.5787365999548,-58.3936507370903
14141,-34.5895866359922,-58.4031110208991
14142,-34.5746085715194,-58.3907956870948
14143,-34.5939503581432,-58.3932005658282
14144,-34.575768147365,-58.3889975501289
14145,-34.5743147022575,-58.3926759752797
14146,-34.5872750146532,-58.3980206933834
14147,-34.5874123330529,-58.3911536168389
14148,-34.5845898352503,-58.3868636606502
14149,-34.5877251864384,-58.4041090307457
14150,-34.5966649211959,-58.4081422592319
14151,-34.5901767206895,-58.4043639230442
14152,-34.5829455253939,-58.3886692326813
14153,-34.5739688334498,-58.3987845928594
14154,-34.5904979921234,-58.3896147408633
14155,-34.5775269500963,-58.3874010697518
14156,-34.5771178456682,-58.3978741476747
14157,-34.5943095996603,-58.4051272151381
14158,-34.5929160720443,-58.390119429265
14159,-34.5758850668504,-58.3954568747708
14160,-34.5763338923749,-58.3909756994409
14161,-34.5839800880103,-58.3993175695327
14162,-34.5965540419111,-58.3940054708593
14163,-34.5836794178345,-58.3900977840284
14164,-34.5854841183325,-58.3981865064208
14165,-34.5969340491774,-58.4026365309261
14166,-34.5970885225722,-58.3871029849908
14167,-34.575844083015,-58.3952084326942
14168,-34.5795475481334,-58.3946673992827
14169,-34.5756673323492,-58.3980570669851
14170,-34.5847726070944,-58.395163795287
14171,-34.5947421978164,-58.4082765445646
14172,-34.5917362181205,-58.3917697378883
14173,-34.5874921538156,-58.3990203655451
14174,-34.5897363862941,-58.3974611753365
14175,-34.5838653859723,-58.393117523228
14176,-34.5949688058474,-58.393913713237
14177,-34.5850206874897,-58.3908793421182
14178,-34.5744826465819,-58.3928652768291
14179,-34.5879598998097,-58.4074183532019
14180,-34.588859166104,-58.3871545306014
14181,-34.593715785534,-58.3984909954145
14182,-34.584352685903,-58.4010770656122
14183,-34.5932986561843,-58.4065165333203
14184,-34.5892116381637,-58.4078473456364
14185,-34.5762161668459,-58.4000735227267
14186,-34.591999721223,-58.3922535822188
14187,-34.5741704710184,-58.400180780006
14188,-34.5992137374269,-58.3901829651681
14189,-34.5886353877845,-58.406012744659
14190,-34.5767654236344,-58.3887398109007
14191,-34.5878247705771,-58.3917353885694
14192,-34.5750129706397,-58.3964674481355
14193,-34.5906666739627,-58.3900037759713
14194,-34.5826893913537,-58.3893493868001
14195,-34.5735895107382,-58.3998636032444
14196,-34.5856753693158,-58.3903706597509
14197,-34.591488105742,-58.40046641157
14198,-34.5954310799156,-58.3884194592323
14199,-34.5918745572277,-58.3977324075766
14200,-34.5892767618359,-58.4038664737107
14201,-34.5809573304575,-58.3938322208343
14202,-34.5953929404832,-58.4059275319877
14203,-34.5759192698971,-58.3958468482462
14204,-34.5980960030514,-58.3952072094787
14205,-34.5827869081225,-58.3975264703742
14206,-34.5868302603446,-58.3948804593805
14207,-34.5879796691542,-58.407904876352
14208,-34.5854650532593,-58.3897536199173
14209,-34.5958887084226,-58.4079988298832
14210,-34.58695238269,-58.3913983700204
14211,-34.577985773421,-58.3973153126011
14212,-34.5742988909542,-58.3995848838979
14213,-34.5856934149076,-58.392472502051
14214,-34.5950651862221,-58.4098071968642
14215,-34.5815854134423,-58.3969237334714
14216,-34.5940524192997,-58.4056992960412
14217,-34.5735103873319,-58.3920892344016
14218,-34.5737699201766,-58.3939395973188
14219,-34.5907577923089,-58.395100847233
14220,-34.5938643830204,-58.4087266684593
14221,-34.5938064948355,-58.3948869708218
14222,-34.5887953333884,-58.4058515011314
14223,-34.5969938874129,-58.4137265196101
14224,-34.5977393386437,-58.3920194769392
14225,-34.5938957652425,-58.3928472117734
14226,-34.5984640424827,-58.4033411280299
14227,-34.5864001493018,-58.3870995373243
14228,-34.5714168323253,-58.3840054866714
14229,-34.5919897362539,-58.4025106895354
14230,-34.595297111691,-58.3896680983853
14231,-34.5906542842403,-58.4067595444149
14232,-34.5884305628085,-58.3869082310382
14233,-34.5810520335895,-58.3925971536014
14234,-34.5751019348485,-58.4005394788199
14235,-34.5950102437552,-58.3988463032252
14236,-34.5840111537769,-58.4027547551589
14237,-34.5718695813111,-58.3850193437168
14238,-34.5790012498051,-58.3912664825417
14239,-34.5722463378417,-58.3956843026027
14240,-34.5746735484363,-58.3916943940705
14241,-34.5714102014862,-58.3833400544379
14242,-34.5970704819077,-58.3988532069777
14243,-34.5767741158002,-58.3987950189776
14244,-34.5893890892357,-58.389076017831
14245,-34.5899923301731,-58.404323889893
14246,-34.5900298856511,-58.4037113285574
14247,-34.5889671046546,-58.3877772860904
14248,-34.5954873432935,-58.3965162153613
14249,-34.5854387458311,-58.3946649644479
14250,-34.5844903561262,-58.3959353196604
14251,-34.5862428113966,-58.4042076729875
14252,-34.5959152846815,-58.4020222864837
14253,-34.5814553304995,-58.3977677649442
14254,-34.58451567008,-58.3894743218068
14255,-34.5952612714288,-58.394433473145
14256,-34.5750327975832,-58.4013206566872
14257,-34.5975573755193,-58.4101131954554
14258,-34.5738349923788,-58.397397133832
14259,-34.5950823525902,-58.4106612232463
14260,-34.586000109638,-58.3889179769062
14261,-34.5967757109686,-58.3969702150832
14262,-34.5777659983658,-58.3871609515717
14263,-34.5753677490786,-58.3927327408417
14264,-34.5827616249887,-58.3948479741821
14265,-34.5963539651558,-58.3910522700209
14266,-34.5898237324537,-58.4038518597143
14267,-34.5818640423439,-58.3950826812962
14268,-34.5839385736014,-58.4025829628401
14269,-34.5966405574584,-58.39016430167
14270,-34.5899377616169,-58.3865801384344
14271,-34.5858521836555,-58.4031467412941
14272,-34.5870536898512,-58.4060078903993
14273,-34.584046222402,-58.3950754083653
14274,-34.583314325044,-58.3975847389551
14275,-34.5954691786524,-58.3940635615898
14276,-34.5760330252126,-58.4002546038483
14277,-34.5906487659656,-58.4017518848145
14278,-34.588327265561,-58.3932216748447
14279,-34.5857388589914,-58.4031975469295
14280,-34.5969811337963,-58.3894995568099
14281,-34.5761623257963,-58.3973407310892
14282,-34.5958644082735,-58.4035492542164
14283,-34.58416672128,-58.3941083234847
14284,-34.5834276681045,-58.3905126321266
14285,-34.5964194997335,-58.4130164864344
14286,-34.5823578271143,-58.3897202495748
14287,-34.583434765197,-58.3907219122936
14288,-34.5898885322007,-58.4080836340194
14289,-34.5736223794074,-58.397995910919
14290,-34.5989411365727,-58.4006245696351
14291,-34.596384142387,-58.3938579004671
14292,-34.5860409201419,-58.3938774392975
14293,-34.5950541400396,-58.3974404899318
14294,-34.5886254192524,-58.4091286730972
14295,-34.5844848045629,-58.3886652608346
14296,-34.5776694416873,-58.3881612131241
14297,-34.582686354645,-58.3952841280811
14298,-34.5759074861178,-58.3943696253013
14299,-34.59140789921,-58.4118328284196
14300,-34.587409886234,-58.3969960727885
14301,-34.5951905641889,-58.4130831610596
14302,-34.5978648525158,-58.3880893301059
14303,-34.5888418800892,-58.4040771454253
14304,-34.5965393387475,-58.4003315893057
14305,-34.5746322698376,-58.4020515851879
14306,-34.5978589892134,-58.3905605996101
14307,-34.588886541376,-58.3959412066479
14308,-34.5916901807802,-58.3920192268971
14309,-34.5983412615815,-58.3935400956447
14310,-34.5924518694725,-58.4020669108025
14311,-34.5930183803641,-58.407454638499
14312,-34.5929263075592,-58.3999266398952
14313,-34.5830825417112,-58.387904845537
14314,-34.5866444546627,-58.3961128442139
14315,-34.5880588181546,-58.3889479392169
14316,-34.5901235748375,-58.4047090236418
14317,-34.587618481847,-58.3997317429687
14318,-34.5953226173817,-58.3937480634197
14319,-34.5826892327399,-58.3911166195546
14320,-34.5969404216461,-58.3941494297861
14321,-34.5878023555296,-58.3978388050463
14322,-34.5966694925631,-58.3943866745408
14323,-34.5769330595333,-58.3853626882896
14324,-34.5946762093085,-58.3978829485451
14325,-34.5880409094089,-58.3844079500143
14326,-34.5771224263753,-58.3868582092188
14327,-34.5735259750645,-58.3857568138207
14328,-34.589214775212,-58.3937243535523
14329,-34.5973008975831,-58.3977602212457
14330,-34.5899373951337,-58.4062854879683
14331,-34.577524990731,-58.3838820918403
14332,-34.5897851477586,-58.4040712154442
14333,-34.5736989220283,-58.3853886081829
14334,-34.57211491707,-58.3840897810905
14335,-34.5750342777936,-58.4014690075095
14336,-34.5853679392301,-58.3875821555751
14337,-34.5921208648236,-58.3933233747606
14338,-34.5903535321393,-58.3890426698066
14339,-34.5742178945426,-58.3849017312785
14340,-34.5987876396732,-58.3946103266201
14341,-34.5927073461667,-58.4112148450006
14342,-34.5901732406053,-58.3987763341033
14343,-34.5917309996788,-58.4042975996659
14344,-34.5740787320698,-58.3938305489109
14345,-34.5869609976275,-58.407147494424
14346,-34.5834390873506,-58.3936559550089
14347,-34.5760856243797,-58.397313380412
14348,-34.5845664355867,-58.3873780594708
14349,-34.5886258263803,-58.3850439367954
14350,-34.5983518006574,-58.4005719664883
14351,-34.5970477890612,-58.3897986841811
14352,-34.5814280109357,-58.3923794021338
14353,-34.5906048957063,-58.4104087334318
14354,-34.5746946458656,-58.3912782614063
14355,-34.5760074685508,-58.3982205086374
14356,-34.5838512664055,-58.4063738128408
14357,-34.5974911833457,-58.3891917114345
14358,-34.5851213475992,-58.3864257347161
14359,-34.5779108414784,-58.3858499904573
14360,-34.5731262071947,-58.3965291992591
14361,-34.5975743230102,-58.3955394758043
14362,-34.5734558089596,-58.3937487091534
14363,-34.5849586993551,-58.4044779612493
14364,-34.5744403800266,-58.389195495796
14365,-34.574979959,-58.3949076624786
14366,-34.5795756057454,-58.3944882955626
14367,-34.5763466727326,-58.3943921413033
14368,-34.5836609429948,-58.3919239910399
14369,-34.5982396699824,-58.3970796334027
14370,-34.5890783506821,-58.3868121960136
14371,-34.593853244696,-58.3943586526671
14372,-34.5949252749767,-58.4135796933423
14373,-34.5884342884999,-58.3905114727738
14374,-34.5847431209368,-58.3897550967241
14375,-34.587727877748,-58.3989752188973
14376,-34.5948524566631,-58.4132863183003
14377,-34.5935691450274,-58.3940208789847
14378,-34.5919214070372,-58.3895464904149
14379,-34.5742149030037,-58.4005172978193
14380,-34.5772429111793,-58.3830778488575
14381,-34.5982551231955,-58.3880477448659
14382,-34.5915683250075,-58.4074448759473
14383,-34.5926011110443,-58.4086059463658
14384,-34.5884311183301,-58.4053634852025
14385,-34.5920702927022,-58.3892836635235
14386,-34.597543692449,-58.3935862490848
14387,-34.5762434261883,-58.3886419769739
14388,-34.5727556099062,-58.40070780443
14389,-34.5852134462828,-58.4002461221003
14390,-34.5776704830282,-58.3902287973251
14391,-34.5904836744015,-58.3897801988022
14392,-34.5985755885996,-58.3977053595956
14393,-34.5935126430828,-58.3936505192242
14394,-34.5941401666161,-58.3923083084998
14395,-34.5745987649908,-58.4018875054979
14396,-34.5741519374488,-58.3899203961392
14397,-34.5743556730809,-58.3963783076773
14398,-34.5892379632492,-58.4061865039181
14399,-34.5932781900473,-58.394073219421
14400,-34.5866106322735,-58.3865183319418
14401,-34.5727216527879,-58.3837070037775
14402,-34.5756391343337,-58.3941510283541
14403,-34.5991170859473,-58.3960305858978
14404,-34.5913523855261,-58.4113679078087
14405,-34.5845077892059,-58.388418963731
14406,-34.5945214300536,-58.4064839192718
14407,-34.5720423836566,-58.397453991653
14408,-34.5964086915344,-58.4153532900757
14409,-34.585022538924,-58.4026358521553
14410,-34.5798535984978,-58.3933476662046
14411,-34.5942374664786,-58.3964587284805
14412,-34.5900419684356,-58.4036314387822
14413,-34.5970293410821,-58.4115130024051
14414,-34.580455337618,-58.3962115300483
14415,-34.5754848952167,-58.3981010658081
14416,-34.584456171663,-58.3948397462116
14417,-34.5856454266508,-58.3886789680986
14418,-34.5873143848777,-58.4041964477808
14419,-34.5914863244912,-58.3926415939559
14420,-34.5920516944012,-58.3879657512062
14421,-34.5914306957963,-58.4056316539189
14422,-34.5732870939327,-58.3854337466359
14423,-34.590170568993,-58.3948556780777
14424,-34.5748196161646,-58.3906911442657
14425,-34.5891907924145,-58.3860273687993
14426,-34.5796398922088,-58.3939075155273
14427,-34.5832162808907,-58.3916213190864
14428,-34.5976399347525,-58.4120194877889
14429,-34.589605930281,-58.4095878357381
14430,-34.5955259726977,-58.4075900592486
14431,-34.5925097225571,-58.3900695200206
14432,-34.5899930418045,-58.4020204007218
14433,-34.5757372730808,-58.3946898514994
14434,-34.5760536010764,-58.40047443429
14435,-34.5892078609546,-58.3883774557008
14436,-34.5956012910927,-58.392532492026
14437,-34.5888538990511,-58.3933036793842
14438,-34.5864007665188,-58.3895326375609
14439,-34.5916714907391,-58.3981789187817
14440,-34.5909214995856,-58.4026226226882
14441,-34.5777614189894,-58.3957838867361
14442,-34.5911071743935,-58.398064149785
14443,-34.5961476814553,-58.3969608826487
14444,-34.5956978955604,-58.3895701936489
14445,-34.5968743313417,-58.401421851823
14446,-34.5952792703512,-58.4041043053599
14447,-34.5979941002514,-58.4107463559854
14448,-34.58287373859,-58.3940633516543
14449,-34.5867976525389,-58.3958347019632
14450,-34.5819603331092,-58.3906634197859
14451,-34.5908945924405,-58.4089267372901
14452,-34.5890226503639,-58.3860821944036
14453,-34.5853783130229,-58.3926019039015
14454,-34.5975182468468,-58.4007702578166
14455,-34.590281052367,-58.3898601092802
14456,-34.5897437358792,-58.3869345068012
14457,-34.5767978692158,-58.3858702800428
14458,-34.5987404553105,-58.3927312553188
14459,-34.5822634599891,-58.396714424756
14460,-34.5868528883344,-58.3880147347228
14461,-34.5854900822698,-58.4010400457135
14462,-34.5793458204858,-58.3937459934424
14463,-34.5971406473137,-58.3928859164021
14464,-34.585180196153,-58.4008292612336
14465,-34.5874486186278,-58.4074233991225
14466,-34.5765073812884,-58.3961001794632
14467,-34.5831520873755,-58.3955155057301
14468,-34.5958884819836,-58.4117494120763
14469,-34.59419069729,-58.4032921597313
14470,-34.5934478326468,-58.40479827125
14471,-34.5812088911052,-58.3911207059415
14472,-34.5723510745817,-58.3953855850645
14473,-34.5867183044695,-58.3887477146566
14474,-34.5816581052019,-58.3936763566055
14475,-34.5962578993187,-58.4056874560701
14476,-34.5892478151778,-58.398256691769
14477,-34.5926367553127,-58.4021190684646
14478,-34.5773603289103,-58.3892271292192
14479,-34.5842075597651,-58.4041635456678
14480,-34.5899344223127,-58.3927428908664
14481,-34.5901961527403,-58.3895697290819
14482,-34.5938602437863,-58.3987409423443
14483,-34.5876597719318,-58.3968675560653
14484,-34.5898591267566,-58.4087055360492
14485,-34.5932718735931,-58.4136313066815
14486,-34.5952894843998,-58.406462058654
14487,-34.5713201016689,-58.3888685345286
14488,-34.5882329232451,-58.4086664036253
14489,-34.5975037423118,-58.3901391343238
14490,-34.5906603109417,-58.3902950381179
14491,-34.5976782660086,-58.3926145929393
14492,-34.5949774752471,-58.3948128667471
14493,-34.5765612640273,-58.3920691204908
14494,-34.5933213483495,-58.3975674112702
14495,-34.5743536525833,-58.3949426146366
14496,-34.5911997269647,-58.4049200655148
14497,-34.5964891253671,-58.4035191407469
14498,-34.5900558123234,-58.4045444374562
14499,-34.5912212771674,-58.3989653777498
14500,-34.5815284550195,-58.3981705397295
14501,-34.5982379667363,-58.3927125123841
14502,-34.5765099747111,-58.39127913366
14503,-34.5949725848686,-58.400291035678
14504,-34.5867433380077,-58.4034678261162
14505,-34.597351829064,-58.4042216669554
14506,-34.5966189121577,-58.403437628209
14507,-34.5976746826289,-58.3878450126872
14508,-34.598332040187,-58.3878626115067
14509,-34.5893187071076,-58.3960942165761
14510,-34.5725621754267,-58.3852046944807
14511,-34.5839175480803,-58.3905714952855
14512,-34.5860414498338,-58.4008339457427
14513,-34.5887371834523,-58.3934338950136
14514,-34.5879829913466,-58.392586371612
14515,-34.5864015932533,-58.3993041884207
14516,-34.5886486429711,-58.3907804881056
14517,-34.5922410483188,-58.3908541492358
14518,-34.5914881098183,-58.394540921323
14519,-34.5937762089811,-58.3941544928678
14520,-34.5942107584836,-58.4006480456172
14521,-34.5943145766279,-58.4035920313357
14522,-34.5717690289736,-58.3942694470821
14523,-34.5970538277838,-58.3921132145529
14524,-34.5851581662008,-58.3889638707583
14525,-34.583583766531,-58.3983231821084
14526,-34.5928865712565,-58.4014593928452
14527,-34.5777252579474,-58.3860845147588
14528,-34.5780047835988,-58.3966922411884
14529,-34.5971557757482,-58.3898244802589
14530,-34.571625782529,-58.3884819648046
14531,-34.5877209413914,-58.3968068100149
14532,-34.587931117165,-58.4024871867655
14533,-34.5955903657025,-58.4149001180349
14534,-34.5798008434861,-58.391975960884
14535,-34.593698267091,-58.3979471344025
14536,-34.5812519420082,-58.396280266377
14537,-34.5867761703569,-58.3991882915773
14538,-34.5897402917766,-58.4105326345798
14539,-34.5883124167378,-58.4090101402904
14540,-34.5926939816058,-58.4074198329754
14541,-34.5791091618018,-58.3951782277917
14542,-34.5777056934211,-58.3907833235975
14543,-34.5926953352474,-58.3965795175293
14544,-34.5751863694818,-58.3964313360677
14545,-34.5968075191119,-58.4076704338207
14546,-34.5863188443411,-58.4081147728048
14547,-34.5771815146515,-58.3982588240977
14548,-34.5946385936896,-58.3938241568029
14549,-34.5860574873017,-58.3861073414547
14550,-34.5921445479909,-58.3899822149321
14551,-34.5907142786928,-58.3982357580003
14552,-34.5960616332093,-58.391310891996
14553,-34.5864296673089,-58.4040807550078
14554,-34.5860674814303,-58.4056581443995
14555,-34.5919081963588,-58.3977659568445
14556,-34.5915392283098,-58.4004203775664
14557,-34.5934327319327,-58.4119107260676
14558,-34.5971346962945,-58.3941063236088
14559,-34.5783254077813,-58.3948636914971
14560,-34.593172785747,-58.396365008517
14561,-34.5765769643876,-58.3830830704929
14562,-34.5987880635664,-58.4014272899649
14563,-34.5964566226802,-58.3990726483351
14564,-34.58464971022,-58.3983687744791
14565,-34.5961030139291,-58.4121661110291
14566,-34.5890606873451,-58.4094768400857
14567,-34.592678177147,-58.3928920547202
14568,-34.5820127509027,-58.3970269714459
14569,-34.5907113705328,-58.38756057441
14570,-34.5875540060188,-58.3882479371327
14571,-34.5955386218549,-58.3922677790328
14572,-34.5721487656867,-58.3873794814999
14573,-34.5855416971181,-58.3957808415464
14574,-34.5879504450979,-58.407539042484
14575,-34.5765378699158,-58.3885285705295
14576,-34.5751610828932,-58.3878608665239
14577,-34.573392975679,-58.3954913792828
14578,-34.5989085178741,-58.388177174658
14579,-34.5966322034766,-58.3948184247098
14580,-34.597831992393,-58.414264044913
